### Trial# #Disabled Nodes Rate 20# #Avg. lookup time#
1 0.6604749330191761
2 0.7211176026530702
3 0.7135261082562372
4 0.7783148017834198
5 0.8705663385523191
6 0.8888033120348725
7 0.7926077552851588
8 0.9744874460986244
9 1.0177530772926238
10 0.8375384655506921
11 0.9692019257669141
12 0.9136587339534331
13 1.1461083314658829
14 1.0783499253833373
15 0.9836588551665885
16 1.1314328799295073
17 1.0807285088234175
18 1.1802516284643338
19 1.2120975507038487
20 1.2917876689373198
21 1.43219198271666
22 1.65650308265279
23 1.4508432130743347
24 1.6500235487329367
25 1.3876512677681534
26 1.4725561499922848
27 1.532810170167081
28 1.4395453975580208
29 1.4105261334828145
30 1.711638366684967
31 1.5217453853174896
32 1.62806321831653
33 1.4735843812636316
34 1.4622604902348133
35 1.5618202984760983
36 1.6466968773156265
37 1.6899146555923186
38 1.7060860591212346
39 1.6572848412095007
40 1.8514343436458842
41 1.640382957398782
42 1.6707800369623682
43 1.8007829856613333
44 1.8126219238041603
45 1.564005968165244
46 1.6589833175424225
47 1.611402237734433
48 1.8263855391967097
49 1.7150522040928187
50 1.7385383581444793
51 2.1386095813257486
52 1.7783911684746736
53 2.0171125494640605
54 2.2426882341235537
55 1.8723018627144594
56 1.8742074454742874
57 2.337216144140898
58 1.9557409964734185
59 2.2406624792249112
60 2.151988241470435
61 2.230284960120536
62 2.4190230993189634
63 2.90572422260796
64 2.533023134928708
65 2.401215100350764
66 2.2993866440931505
67 2.273940109691562
68 2.7142906034877194
69 2.280635972012057
70 2.2200944130237974
71 2.4281797083534293
72 2.318355547139329
73 2.4142929388480705
74 2.290470594294076
75 2.97559750853103
76 2.9865496924486314
77 2.5999212945004877
78 2.87296988656799
79 2.6107889966940885
80 2.4958028865069903
81 2.819161491460566
82 2.810131869168919
83 2.5918024431329076
84 3.2135180037567994
85 2.5929590785113
86 2.926844480489084
87 3.023690679461629
88 2.71240601669341
89 2.7986164003722442
90 2.6328852274490413
91 3.1333719477345965
92 2.965471292090824
93 2.9245416035404883
94 2.9320512313910334
95 2.642667882438394
96 2.9640020459866023
97 2.943212794911288
98 3.0264381599368777
99 2.8536155476652847
100 2.808242194391319
