### Trial# #Disabled Nodes Rate 0# #Avg. lookup time# #seed 42#
1 0.5893358451602158
2 0.6433824865216723
3 0.6904570114776943
4 0.6564077742462532
5 0.6193170865737879
6 0.6323811487739841
7 0.5902360226577869
8 0.6604854185042619
9 0.6790504476801866
10 0.6422371101069303
11 0.648935902684674
12 0.690833929386933
13 0.6913309925995258
14 0.6643066279443343
15 0.6343793266636166
16 0.6747706211691344
17 0.7335778533198168
18 0.6295263079849623
19 0.647948702435685
20 0.6671410376969615
21 0.5980500516623508
22 0.6427293050848577
23 0.6786001091079576
24 0.6515489578706407
25 0.6099370569275225
26 0.6782895752765158
27 0.6960027347086807
28 0.6227029460860037
29 0.6208612302729952
30 0.5873005320455319
31 0.643452022584554
32 0.6929828147126382
33 0.6370779876554672
34 0.5924419252401397
35 0.5738340077458982
36 0.6233667668596867
37 0.6629501383822515
38 0.6172949296073247
39 0.5905571670262024
40 0.5679607766333273
41 0.5402324799522317
42 0.5299933392982555
43 0.5688906157073318
44 0.5621679932711487
45 0.5350097617221726
46 0.5279676223538514
47 0.5725790625026486
48 0.552135498782219
49 0.524986558649721
50 0.5638496209671318
51 0.5564724439181672
52 0.5263061348185459
53 0.536270693022051
54 0.5412939436605929
55 0.5287674725556085
56 0.5316868113561504
57 0.5298116818490943
58 0.5362312366695341
59 0.5064625394155374
60 0.5338955315708436
61 0.5168565013181564
62 0.5216501949240235
63 0.5132080445758798
64 0.4901861257238999
65 0.4761822913615804
66 0.5039730363425243
67 0.5128856702573076
68 0.4856028096689539
69 0.5216559982171065
70 0.4674626096919889
71 0.46517700138932644
72 0.4378733209645694
73 0.46944668005061085
74 0.46157192072239034
75 0.4889845929973015
76 0.4910967662178075
77 0.4622468908668034
78 0.43302100960697815
79 0.44667912737943977
80 0.45993684654692524
81 0.47979537390997534
82 0.45451652522625835
83 0.4755221235635808
84 0.45069527743478915
85 0.4711010608626798
86 0.4633442109953468
87 0.4712577607562832
88 0.4716292044005985
89 0.42472684413094
90 0.4509072290475337
91 0.4252171512203396
92 0.44860758851468774
93 0.4382663295255514
94 0.4403197386998119
95 0.41944971470073417
96 0.441801955464837
97 0.4094959565719307
98 0.40927894552692506
99 0.406829010728352
100 0.4368604439899882
