### Trial# #Disabled Nodes Rate 35# #Avg. lookup time#
1 0.6413083031792962
2 0.6711138230782503
3 0.8294576098496379
4 0.7483423453919295
5 0.8844638062009827
6 0.8899817394857107
7 0.9123137866526859
8 1.2480714217691784
9 1.0830692710062189
10 1.147225383966504
11 1.2795658713285087
12 1.3004440248728317
13 1.3198995540881553
14 1.285650522099194
15 1.3259835404027804
16 1.5610724307166053
17 1.7722525122215682
18 1.4968735649678835
19 1.681492741309162
20 1.8422883687609035
21 1.5515399734740953
22 1.7082903415477872
23 1.5836183304711784
24 1.8923246323084457
25 2.0492889165915003
26 2.25335480671806
27 1.840868699826516
28 2.280802187914928
29 2.1626033124999378
30 1.9018214422473905
31 2.5471444743344533
32 2.1696130768189636
33 2.033262358940515
34 2.2409277771929808
35 2.557009483588126
36 2.5550960774793885
37 2.416608385604502
38 2.5890656352522305
39 2.445872150060814
40 2.593939034453989
41 2.655450489544181
42 2.499198604951666
43 3.074083732353826
44 2.8182652581113303
45 2.9043288345621265
46 2.8829594930360374
47 2.679283260177202
48 2.973526693954315
49 2.9556156295039173
50 3.1388975585552426
51 2.8019753666762615
52 3.1346968147789847
53 3.1152744067064875
54 3.0922953877832318
55 2.976183805180396
56 3.2211106323991134
57 3.1187994825074634
58 2.9914702761586676
59 3.261143188395691
60 3.314647293589465
61 3.3456571634178225
62 3.146218998914233
63 3.4838686598457653
64 3.3537653467810196
65 3.281521811799309
66 3.3979930571038723
67 3.8073270498416765
68 3.353055804314998
69 3.852683387497003
70 3.6395551537180584
71 3.461864021748376
72 3.217675316798473
73 3.1498146141094505
74 3.73666454670765
75 3.5051002736041363
76 3.6994242500739634
77 3.762677277753365
78 3.747277310210362
79 4.037664341597876
80 4.1183588666670365
81 4.023859539671474
82 3.665614308348313
83 3.815274803380334
84 3.685710787285316
85 4.119177067882628
86 3.4793318284481787
87 3.749036893306686
88 3.9364682708554826
89 4.350663924945286
90 4.388731203600096
91 3.836536778469782
92 3.92854324970962
93 3.983715742959667
94 4.087005957690331
95 4.394345015856714
96 3.7430261918440935
97 3.938155506295983
98 4.027564064612351
99 3.9174390897006983
100 4.235702699682878
